,博主昵称,微博内容,发布时间
2459,用户7382694008,日本倒核废水她装死提到中国倒支棱起来了360浏览器O日本倒核废水她装死提到中国倒支棱起来了,05月10日 15:22
2976,BlueWindddd,虽然挨了两个月打喝了五吨核废水但这个春天很高兴认识你们我可爱的小男孩们,05月11日 11:49
4801,华阴检察,韩国渔民要求日本每天赔偿一千万韩元韩国两家渔业协会提起对日本政府和东京电力公司的诉讼并将要求日本方面提供每天1000万韩元约合人民币57万元的赔偿一个月前日本政府正式决定福岛核废水排海并在昨日决定将从2023年开始执行引起日本国内外民众的强烈不满LCGTN记者团的微博视频收起全文d,05月16日 07:52
7397,紫韵幽梦,评论配图朴氏灿灿日本政府不小心把核废水震出来了,05月01日 11:25
732,李光洙老婆丶,笑死塌房塌出新高度的老舅还能说出没人比r1se更爱r1se这种话呢没人比老舅更爱男嫂子没人比老舅更爱喝核废水,05月06日 15:02
4376,用户5375988654福是善报,这很费解吗不就是因为担心日本偷排核废水导致的吗,05月15日 19:06
9974,大蚊子_吖,就没有国家可以制裁日本吗把核废水排入大海我们沿海城市包括一些比较近的内陆城市不得都遭殃吗致癌率蹭蹭上涨太恐怖了,04月10日 18:25
279,紫荆雜誌,陈肇始或收紧福岛及邻近地区食品进口管制东京饮用水致癌物严重超标香港食物及卫生局局长陈肇始表示视乎日本排放福岛核电厂核废水计划发展以及日本提供的相关数据政府不排除增加对日本进口食品检测以及收紧对福岛和邻近地区食品的入口管制她表示十分支持国家外交部就日本排放核废水计划的表态特区政府已经向外交部驻港特派员公署反映香港业界的忧虑收起全文d,05月05日 13:16
8364,讨论者Q,前方注意有愚蠢弱智难道可能是小日本喝核废水起作用了吗,05月02日 19:40
3366,长安月下花前酒,巨人最终卷加页我现在已经开始怀疑这个情报的真假了请问这位倭国反社会小矮子是核废水喝多了吗,05月12日 09:31
9131,不会画画的废毛,济南五三惨案93周年一个从没清算过军国主义的国家一个执意要排核废水拉着全世界一起倒霉的国家一个只会外务省砸钱搞宣传的国家我只想说山川异域不共戴天,05月03日 13:38
7853,我是橙子啊-,任豪没有人比R1SE更爱R1SE豪太郎核废水喝完啦,05月02日 22:57
6982,刘宇的宝贝鱼丸,INTO1成团合照没人跟你们说拍照怎么拍那没关系我们已经清清楚楚的标出来了再看不明白我只能说日本的核废水进你脑子里了,04月25日 23:57
3977,薰衣草的梦幻海,这句话还没完这种人就是遇到一个对ta好的ta会美其名曰恰是你的温和善良正义慈悲hold不住人家的呢人家喜欢的是有一点坏坏的呢就喜欢给那种非要让人家喝废水的能让我人家像核导弹一样光泽放射的那种坏坏的堪比野兽儿哦一起玩噢笑的春风拂面甘愿舔脚哦我们看你真是啊三魂七魄你缺两魂三魂七魄你少七魄呀难怪物以类聚群魔乱舞也收起全文d,05月14日 16:55
9542,开封环境,海洋那么美拒绝核废水请别伤害它海洋约占地球总表面积的71它孕育了上百万种生物也为人类提供了必不可少的资源然而每年约1000万吨塑料垃圾流入海洋过度捕捞栖息地破坏日本决定将核废水排放入海这些都会给海洋造成不可逆的伤害今天是世界地球日转发呼吁保护海洋环境呵护蔚蓝星球L央视新闻的微博视频2开封收起全文d,05月04日 15:43
96,小奇侃科技,为了证明核废水无害日本将福岛食物列为奥运会运动员食品近日日本的神操作引起争议据外媒报道东京奥运会残奥会组委会公布的运动员餐单中包括了福岛等受到日本地震影响的地区食材而日本此举也被看成是为了证明排放核废水无害才采取的举动对此网友表示震惊日本竟然用各国运动员做实验这种举动也实在是奇葩就连日本国内都对此表示不解不明白为什么会将连日本人都不吃的食材拿去作为奥运会的食材要知道就在前不久从福岛附近捕捞上来的黑鲉体内已经检测出了超过食品卫生法规定标准的放射性铯不仅如此之前日本设计的吉祥物上还包含了放射性氚想要以此宣传自然界中到处都有氚的存在所以并不用为此担心可是未经运动员的同意就拿人家做实验的行为实在是让人无法接受到时候如果各国都因此拒绝出赛那么日本又该如何收场呢收起全文d,05月05日 20:10
3305,XL不穿XL-,谏山创绝对是核废水喝多了有大病原本结局画的就是个现在加页的公开情报更恶心众筹给他寄刀片吧,05月12日 10:26
10106,饭饭不想变粥了,日本政府基本决定将福岛核污水排入大海趁日本还没倾倒核废水多吃点白灼虾吧倒完可能就没那么好吃了,04月10日 16:18
6960,小水是我老婆,任豪创造营是核废水还没喝出问题吗,04月24日 23:59
4554,爱捕鱼的小张,还有比胡萝卜更难吃的吗谏山创我真是想给你妈来一刀你自己睁大你的狗眼看看你画的什么东西当初地鸣怎么没把你踩死三笠被你毁成这个样子你还有什么脸说她是你最喜欢的角色男女主人设全被你画崩了你是喝了核废水吗还是说你暗恋岸本齐史要在已经是一坨屎的结局上在撒一泡尿我真是想给你妈来一刀,05月15日 07:27
3807,乔治小可爱G,日本推出机上婚礼鬼子在我國的營銷經費很多吧屁大點事都要上熱搜先把核廢水喝了再說瓜,05月13日 08:39
8151,一口冰酪,任豪没有人比R1SE更爱R1SE没有人比你更懂核废水没有人比你更懂养嫂子,05月02日 22:06
5107,chenlixin22,我真想有人去教日本核废水如何处置不要排入大海通过海鲜流向我们的餐桌,05月17日 16:10
1894,火炼-但求顺遂健康,去喝点核废水清醒一下薇小西我搞不懂一个吃吐司切面包边消费肉蛋奶随心所欲用水用电用空调的真资本主义发达国家的国民为什么还要对世界打环保牌不觉得自己的存在就很不环保吗不觉得自己死了就能立刻真真切切为地球减排做实事吗Cancer_火包包包咋的她也想改变中国,05月09日 14:25
1620,传播匠新传考研粥哥,新传考研新传考研newsletter热点分析怎么看待日本核废水报道差异化的真相日本核废水报道分析Onewsletter差异化的真相日本核废水报道分析,05月08日 11:25
143,机智而且勇敢,鞠躬鞠躬月饼Minus笑嘻米库米库米红豆泥斯米马赛月刊勇者KuMa君鞠躬鞠躬开水族馆的生物男早说了日本政府这十年来信誉快丢光了狗屎一样的躬犟精神zerofabric看看这些新闻真不知道某些人相信日本核废水经过处理是达标排放的信心从哪里来的,05月05日 18:17
1102,淡淡地一花一叶一草,外交部再谈福岛核废水排海奉劝日方不要当鸵鸟_腾讯新闻O外交部再谈福岛核废水排海奉劝日方不要当鸵鸟,05月07日 18:03
7838,Ignite_ice,笑死了日本人脑子里装的都是核废水吗哈哈哈哈哈哈哈哈哈哈哈,05月02日 23:01
3403,奶茶真好喝QVQ,进击的巨人谏山创你是核废水喝多了吧,05月12日 08:52
1935,小乜酱油瓶-,你割日本旅游大使先带头喝核废水吧查看图片只想暴富2468精神日本人梁桑什么时候去喝核废水啊小乜酱油瓶被你哥哥喊母猪是不是也挺爽啊我喊你能不能高c一只爱嗑糖的长颈鹿小乜酱油瓶那可比不上专业舔嫂子屁股的精日脏玩意被个脏玩意骂贱得慌是不是还挺爽,05月09日 13:31
3018,猛虎菌,日本核污入海引发韩国抢盐潮估计会蔓延到周边很多国家核废水入海离地球灭绝不远了,05月11日 09:50
4849,喝绿豆冰沙,二鬼子和鬼子一起去喝核废水好吗,05月16日 00:33
5806,等我找到一个巨酷的名字,最近看蓝色星球看着看着就觉得难过了多辽阔的海洋多完整庞大的系统总能让人生出一种敬畏可想想目前地球的状况这样的海洋还能存在多久恒河上每天漂浮的新冠尸体日本排不完的核废水还有总也治理不好温室效应我们还有机会看到海洋完整的面貌吗最近好长一段时间的新闻报道看下来都给我一种这个世界疯魔了的感觉甚至让我不理智的认为人类好像才是这个地球上最无关紧要的一个种群每一个物种的消失都会因为食物链一级一级的克制而对整个生态系统造成巨大的影响唯有人类没有什么生物需要以人类为食也没有哪个生物需要被人类消灭才不会疯长人类遍布地球又好像孤立于地球好像人类为地球带来的一直都是伤害只是靠着自己独有的智慧凌驾于生物之上那么人类存在的意义是什么我会觉得自己的想法太过于极端和浅薄却又忍不住质疑我们的存在我们确确实实伤害了太多生物收起全文d,05月20日 13:24
3495,rodhdladkrl,如果情报为真谏山创请你把日本核废水都喝了吧核废水都治不了你这脑瘫,05月12日 00:22
10194,爱侃大王,日本决定核污水排入大海中方回应看看当年苏联对切尔诺贝利核电站核辐射泄漏事故态度再看看日本对待福岛核电站污水处理的态度真是一个天上一个地底下但为什么全世界那么多人特别是西方媒体大肆指责和批评苏联而在对待日本福岛核电站时却集体禁声呢那还不是因为后者属于西方阵营的一员这根本就不是对错问题的范畴了而是屁股歪不歪的范畴了可见掌握世界舆论话语权真的可以为所欲为据报道日本菅义伟政府计划于当地时间4月13日召开内阁会议届时将决定核污水排入大海日本有没有能力处理这些核污水呢当然有能力只不过要花费上千亿元日本如若真将核废水排入太平洋那可是绝户计届时整个太平洋海域的生态将万劫不复将影响到太平洋所有沿海国家的子孙后代反观苏联动员60余万进行灾后善后工作而且是不计成本的投入涌现出太多英勇事迹同样是核事故态度决定一切可惜苏联已经死了想反驳都没机会而且话语权也一直不在它手里只有被西方继续抹黑的命运由此可见日本净干些损人不利己的坏事儿蔫坏蔫坏的而其背后的主子美国肯定在这件事儿上起到了推波助澜的作用俩一肚子坏水的国家凑一块那真是坏透了人类的未来迟早一天会葬送在这群心坏的精致利己的西方政客手里正如中国外交部发言人赵立坚所回应的日本核事故造成放射性物质泄漏对海洋环境食品安全和人类健康已经产生深远的影响日本政府应当秉持对本国国民周边国家以及国际社会高度负责任的态度深入评估福岛核电站含氚废水处理方案可能带来的影响主动及时地以严格准确公开透明的方式披露信息在与周边国家充分协商的基础上慎重决策爱侃大王砸钱就能发展科学吗收起全文d,04月10日 15:20
3991,Unicorn会彩色魔法,写论文没被论文气死倒是被日本福岛核泄漏事故和核废水处理事件气死了,05月14日 15:57
2776,bitestheDust_,小丑竟是我自己vvmwmvv恨你恨你真恨你把你丢进核废水里vvmwmvv我不发疯谁发疯我不发疯谁发疯我不发疯谁发疯我不发疯谁发疯我不发疯谁发疯我不发疯谁发疯我不发疯谁发疯我不发疯谁发疯我不发疯谁发疯我不发疯谁发疯我不发疯谁发疯我不发疯谁发疯我不发疯谁发疯我不发疯谁发疯,05月11日 21:54
7285,在东九区养鱼,全面防控青少年女性等重点人群吸烟国家卫健委的人脑子里是灌了日本核废水吗,05月01日 14:31
6834,千叶海_悠宿,叶上珠小日本在混淆核污水和核废水的概念就跟慰安妇的概念一样,04月16日 23:56
3598,云中骐Yu,焉栩嘉演教员资本没脑子资本背后操控的人也没脑子选了这么一个不受欢迎的人演也就罢了还买热搜晃晃脑袋听是不是日本核废水的声音,05月13日 18:55
