,博主昵称,微博内容,发布时间
1841,风君兰,1乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月09日 15:27
431,夏东海吃海喝,今年搞选秀实在是改变了我对于这个圈子太多太多的看法我真的很难真情实感去幸灾乐祸因为我一旦真情实感我就很难不代入自己我永远永远永远不会忘记4月初的红色感叹号永远不会忘记这两个月被灌下的核废水永远永远不会忘记那些人落井下石一个一个咬牙切齿盼着我们去死的嘴脸和心肠那些人里不乏有后来出事的人没有为任何人或者事洗白的意思只是我很难不去假设当初那个可能发生的话我该怎么办他该怎么办我付出的心血怎么办他那么努力那么真诚的人怎么办我的心态一向不好当时天天哭很多姐妹私信安慰我很多次我也受到了巨大的激励还记得那个蓬蓬的粉丝我永远感谢她的善意不过心态也确实得到了锻炼到今天为止出问题我都会安慰自己那么难的时候都熬过来了还能有什么更坏的情况吗好在一切一切一切都挺过来了幸好一切一切一切都挺过来了一定会好起来我们一定会好起来一定会越来越好我们圈子要越来越好我的小宝也要越来越好平安健康幸福快乐收起全文d,05月05日 02:49
4380,bestsaimt_,还有比胡萝卜更难吃的吗谏山创我真是想给你妈来一刀你自己睁大你的狗眼看看你画的什么东西当初地鸣怎么没把你踩死三笠被你毁成这个样子你还有什么脸说她是你最喜欢的角色男女主人设全被你画崩了你是喝了核废水吗还是说你暗恋岸本齐史要在已经是一坨屎的结局上在撒一泡尿我真是想给你妈来一刀,05月15日 18:49
4243,晨城ovo,回复照着BC猛勾浪费了个大好机会赏核废水一杯外加一台荣耀V40轻奢版照着BC猛勾能冲mipad5嘛,05月14日 01:03
5320,观景听涛happy,薄荷奶盐要加冰据说日本在2011已经在偷偷把核废水放到海里了隻琪早就泄露了,05月17日 00:26
4441,早始新世大暖期EECO,大声思考快与慢这些货什么都懂各种领域都能混充专家说两句从核废水到火星探测器我也是服了,05月15日 14:39
4181,草原游子920520,所谓环保少女就是一个沽名钓誉的伪环保者日本核废水排海她不发声反而攻击中国碳排放因为她是一什受西方舆论蛊惑的无知者姑娘奉劝你一句说话前先辩清楚信息来源的真伪跟新浪看热点O炮轰中国碳排放环保少女一开口就露馅了,05月14日 08:34
8317,Sinkeey_rrr,笑死这哥为什么还会有粉丝不减肥我是道格我还以为他去日本喝核废水了,05月02日 21:03
4234,yozuru198607,刘宇把宠物狗叫做卡子哥艾回台独粉丝都是二鬼子滚回日本喝核废水,05月14日 01:20
9932,有事-找人民,日本向海洋倾倒核废水全世界失声尤其是西方世界有很大思考空间哦,04月10日 19:03
7012,銭小刀,霓虹饭陈子亦怪不得同意日本排放核废水搁这玩哥俩好呢,04月27日 23:59
5428,HoooiHY,反正我是觉得这动不动核废水极端天气的工作了还动不动加班熬夜能好好活到老就很好了前几天头疼到半夜给我吓得病态白幼瘦滚啊,05月18日 16:06
8435,被无视的囧人儿,江城熙熙去年美国疫情发飙的时候紧随其后的小兄弟巴西不甘落后一直紧追印吹日吹甚嚣尘上牛尿恒河水玄乎地保佑着印度有核废水保佑的自律的大和民族不查便不生病地期待着奥运的召开不过一切似乎只是在酝酿累积今天印度已经惊爆世界而日本正在悄然且快速地露出点狰嵘,05月02日 17:14
4367,不似年少时_,切尔诺贝利核电站内或发生核裂变本子就是条狗主人为了转移狗排核废水话题也是拼了,05月15日 19:41
5559,千里寒色远,新垣结衣星野源结婚把核废水喝完了再来报道日本人吧,05月19日 18:01
7712,法援03,发布了头条文章浙江同花顺金融大师股票投资被骗了吗合法吗老师喊单靠谱吗推荐股票房产微博日本福岛核废水排海借势炒作股票百度快照顾问追损白银超话现货交易黄金你有哪些被骗的经历O浙江同花顺金融大师股票投资被骗了吗合法吗老师喊单靠谱吗推荐,05月02日 23:34
1017,拂尘覆雪,美国搞731向全世界投毒两年了全球疫情还很严重日本往太平洋里倒核废水全球海洋都变得不安全我怀疑美日两国在消灭人类麻仓好夏油杰点了个赞,05月07日 20:34
10152,Davice,A股气氛组陈如是说这是土法上马其实国际核能组织推荐的核废水有三种比较成熟的方法完全可以避免不处理直排但是日本就是不用估计就是不想花钱垃圾捡得再干净骨子里也是个坏逼金陵集庆道铀浓缩,04月10日 15:44
5703,奕生菌_航,真够浪费水的核废水都直接倒海里了还整这些,05月20日 21:40
6000,凤凰名人馆,凤凰抢先看震惊全球的福岛核灾整整十年核废水排海核辐射触目惊心辐射现在已经到了32左右本台记者再赴福岛探访核电站旁杳无人烟的鬼城悲伤绝望的渔民记者再报告2021年5月22号星期六下午三点卅分凤凰卫视资讯台凤凰李淼L凤凰名人馆的微博视频,05月21日 10:19
9150,FuarIII,日本投放核废水难道真的是为了帮助美国掩盖核弹实验场马绍尔群岛的事件,05月03日 12:59
2773,洛笙小洋,倒掉的是核废水毁灭的是全人类L洛笙小洋的微博视频,05月11日 21:58
7550,Mill满地跪求ppt模板,死灵fei所以美国是真不在乎日本排了啥他们自己凶残多了只谈风月猫所以加州是真不担心核废水什么的林瘦猫即便是这样这篇报道的标题还是用了非常温和的stunningstunning你奶奶个腿,05月01日 07:29
72,红豆骰子相思入骨,唯一1108R是啊可讲究了偏偏核废水直接往海洋排,05月05日 21:05
6655,月野草莓,日本核污水57天将污染半个太平洋既可以喝为什么不让自己全国人把核废水喝掉呢又不浪费,04月11日 18:38
2711,洗肾菌,小拳拳賣羊肉的咩咩咩早早就预言了核废水导致的海洋生物变异是神作没错,05月11日 23:41
642,内存1kg,279如何看待日本核废水事件O网页链接,05月06日 17:23
7043,你的镜仔没改名次数版,字字粉丝在中文社交网上让人喝核废水本质上就和任豪那条微博想法一样啊让中国人帮日本人治理核废水那任豪嘲得字字粉丝为啥嘲不得了,04月29日 23:54
6779,幼儿园阅卷组,福岛核废水57天可废掉半个太平洋根据中国最近几年被针对的次数好害怕最后日本提出要像以前中国进口垃圾一样进口他们的核废水,04月13日 23:59
8947,阿芷今天光合作用了吗,从08年开始等的凯尔希黑潮之下就是tmd核废水北斗星空leaf这白开水怎么没味儿为斯卡蒂献出心脏我永远喜欢森蚺两面包夹芝士,05月03日 19:57
5919,与你星河长明,玖柯对不起在521的这一天打扰大家的耳朵了哈哈哈哈做超话里的一股核废水L与你星河长明的微博视频,05月21日 20:37
7079,王先生是个大好人,1福岛核废水泄露后日本人争先恐后地购买纯净水时间一分一秒的过去某人看着一眼望不到边的队伍终于失去了耐心怒吼道我受够了我要拿着扳手给东电高管狠狠来一下闭嘴这里是公众场合另一个人用更大的声音教训道知不知道公众场合要保持安静某人私密马赛配上之前在知乎上看到的笑话这也太对味了2大连大连海事大学L王先生是个大好人的微博视频收起全文d,05月01日 22:59
6109,财富路上的投资顾问,今日看盘股票新股申购今日看盘比特币股指期货基金投资东方财富期货股市分析房产税题材方面次新和碳中和反复活跃其他业绩氢能源医美海南钢铁均有表现指数回调抱团愈来愈弱且目前没有新的催化抱团上涨的逻辑抱团或指数可能还会回落情绪刚出现分歧适当防守下题材机会主在核心票聚焦前排机会1主流题材次新股泰坦股份八板舒华体育四板地铁设计与葫芦娃和征合工业三板然后海天股份共创草坪机构潜在趋势二板泰坦周四尾盘模仿顺控做分离周五开盘十分钟结束战斗做连板确认中间三四板梯队周四周五跟随晋级泰坦周四周五是典型的分离和确认这两个时间节点质量高后面再炒作就是情绪多一些了包括周四五跟随上涨的三四板也是感觉高位不好介入的可以再等待下一次的情绪分离然后找新的二三板三只近端次新C中金辐C中洲C共同记得以往近端无限制炒作持续性最美不过三天明牌后博弈点在低吸隔日不反包就是离场点碳中和核心票形态二波预期行情豫能控股七天六板长源电力四连板领涨连带着中材节能这些目前分歧发酵中还没扩散盯着核心即可现在越来越明牌也谈不上先手了信则有不信则无看自己模式是否能覆盖断板不反包即离场点简单纯粹2正在轮动钢铁定性是题材切换轮动原本周四已经分化要回调突然出来利好续命也是减亏机会重庆钢铁三天二板安阳钢铁三板我感觉性价比一般了如果非要炒炒记得断板不反包就得走了氢能源雪人股份四板美锦能源首板目前处境涨也行跌也罢所以后续只看是否有超预期走势出来一般分两种一种是龙头主动继续干然后出来跟风一二板或者跟风主动一二板然后带动龙头继续涨所以出现超预期走势可以试试3潜在发酵生育相关其一是二胎龙头金发拉比也有医美首板高乐股份新华锦然后辅助生殖跟随港股锦欣生殖先半年三倍后腰斩再反弹炒作目前小范围有人吹首板麦迪科技留意一进二兴趣电商周末媒体报道抖音做兴趣电商的事龙头华闻集团二板然后引力传媒广博股份日出东方医美龙头金发拉比然后览海医疗二板澳洋健康华神科技新华锦等首板按理说轮动题材肯定是要重视前两天机会但目前他们已经一二板都有而且板块队形还不错后续只剩博二进三或一进二了不排除再涨一天类似钢铁所以符合自己模式审美的试试不符合就算了日本核废水同样也是周末发酵的新闻日本政府决定将核污水排入大海有没有发小表格的几个方向检测是一个问题是全世界皆知检测到了然后呢废料处理可已经排到海洋了还有个淡水鱼周五大湖股份首板2合肥春融苑收起全文d,04月11日 23:16
6966,今天的故事是,中国是被日本网络殖民了吗朋友圈让我窒息在核废水的洪流下抵制日本居然要被嘲笑讽刺,04月24日 23:58
6794,酸奶别睡啦,赵立坚说请日本官员先喝核废水太好了日本人多喝点建议你们再出个福岛山泉有点甜自产自销,04月14日 23:59
1743,瓶瓶罐罐易拉罐,说不定还会被开除国籍开除人籍每天都要喝核废水,05月09日 17:56
2246,超级黄金左脚,美国人不会说火箭残骸污染大片水域吧这帮王八蛋可是同意日本排放核废水的,05月09日 19:16
735,下雨止盈,笑死已退休君评论唯独不含核废水哈哈哈哈哈道下一三味精很无辜LAF希望一天48小时这一针得多贵啊这些材料都不便宜啊,05月06日 14:58
10019,暗de刺客,深圳小天就这水平慕洋犬王志安还在为它的精神祖国洗地狡辩核废水是安全的查看图片,04月10日 17:46
2652,·小魚夹心·,12月起海南全岛禁塑可降解塑料制品是普通塑料袋价格两倍五小小路说如果有一天基本解决了环保问题也许美人蕉更像美人所以反对日本福岛核废水排海支持海南全岛禁塑但是可降解塑好像太贵如果免费或更便宜好像更完美当今天下工业废品无处不在正在危害城市正在危害广大的农村根本原因是很多人不知情根本原因是知情也不以为然根本原因是环保成本日本政府正式决定福岛核废水排海12月起海南全岛禁塑可降解塑料制品是普通塑料袋价格两倍嗯嗯好的时候嗯嗯嗯嗯嗯O12月1日起海南全岛禁塑对此你有何看法你平时有禁塑意识吗你所住的城市有在进行垃圾分类吗收起全文d,05月10日 03:08
